	name	rush	fix
10883	Cała Góra Barwinków	0.987641392981	1.87786337876
10884	Kairo Kingdom	0.98915627453	1.65491361493
10885	CeZik	0.97841454592	2.11638111516
10886	Hammerbox	0.986564095188	1.8137090974
10887	A Sides	0.992924476095	1.00000289233
10888	Mutya Buena	0.990637619609	1.6459972353
10889	Klara	0.991418062047	1.95265116244
10890	Splendora	0.978684397762	1.9572645799
10891	Ciara Ft Nicki Minaj	0.987418263004	1.58193905339
10892	"Lisa ""Left Eye"" Lopes"	0.991629059795	1.71568814583
10893	Eternal	0.985202059048	1.66272673166
10894	Digimon Adventure	0.976448446416	1.95894788749
10895	Harmonia	0.993101781217	1.68435934986
10896	Cobra Skulls	0.987933825191	1.80242967252
10897	Aya Kamiki	0.990265620091	1.75183745459
10898	John Travolta	0.984972722672	1.76696048676
10899	YOURCODENAMEIS:MILO	0.98652772241	1.98125871712
10900	Killradio	0.971802481717	2.1110022411
10901	Soso	0.987315625142	2.05746834839
10902	Frames	0.984836397903	1.97305615218
10903	DJ Spooky	0.985112234872	1.93093154749
10904	Iwan Rheon	0.98719249475	1.84167465954
10905	Marty Friedman	0.985649638206	1.95546612116
10906	Der Blutharsch	0.993725838263	1.81677241963
10907	Patrycja Markowska	0.989440542275	1.86246687624
10908	Delfins	0.9875384736	1.94990494406
10909	Xutos & Pontapés	0.988627524101	1.72144717862
10910	Captain	0.980987087614	1.69029386501
10911	Melody	0.985086123566	1.90553982059
10912	Iron And Wine	0.981550844652	1.79898302435
10913	Tracey Ullman	0.984921788651	1.59859061499
10914	Didjits	0.982608470878	1.96514217351
10915	Seraphim Shock	0.986023835931	1.96594483964
10916	Gross Magic	0.983142048706	1.91790053362
10917	Masala Soundsystem	0.981281444913	2.12572111343
10918	"Kierra ""Kiki"" Sheard"	0.987804472287	1.7728241966
10919	Corpus Delicti	0.990859756376	1.70883765305
10920	Natalia Natu Przybysz	0.991135265382	1.82793702188
10921	Moist	0.979091836638	1.84635465664
10922	Garland Jeffreys	0.970014418473	2.04811280105
10923	CPM 22	0.99010704583	1.81764436656
10924	The Procussions	0.988825418163	1.85536722964
10925	Detonautas Roque Clube	0.991122254182	1.76194201398
10926	Tworzywo Sztuczne	0.99589784865	1.57556811596
10927	Hello Hollywood	0.976183449492	2.33244841098
10928	Jurk!	0.990659756574	1.86227803861
10929	K-Klass	0.971556395847	1.88848993481
10930	Course Of Nature	0.976707611978	1.74947719415
10931	D:Ream	0.981420232875	1.74375818946
10932	yutaka hirasaka	0.987292740701	1.93895787384
10933	Figure of Six	0.984893611021	1.91349530961
10934	Carter Burwell	0.987492739394	1.82135672398
10935	Epidemic	0.977819832568	2.17888037083
10936	Rixton	0.982719066561	1.83519908896
10937	Huggy Bear	0.974963438928	2.06210175089
10938	Joyce Manor	0.993285419464	1.6660931108
10939	Mosh	0.979751870285	2.149298551
10940	Rick Nelson	0.964684303178	1.74420685311
10941	Elizabeth	0.983678267355	1.84246520881
10942	Backseat Goodbye	0.981252759757	1.68204481526
10943	Annie Philippe	0.97945761237	1.89642084941
10944	Scald	0.988755395217	1.79902100427
10945	Billy Squier	0.975040753049	1.89631528538
10946	Natalia y La Forquetina	0.982276670309	1.9325471444
10947	Al Jarreau	0.980766486849	1.83079412398
10948	René & Angela	0.974384654154	1.93996910049
10949	Pagan Altar	0.99735990819	1.60318490225
10950	Gregorian	0.990304547448	1.88663182713
10951	Abandoned Pools	0.985003041952	2.05120050213
10952	Flotsam and Jetsam	0.995004772382	1.67751772736
10953	Melody Club	0.982062544903	1.92774554001
10954	Mariah Carey & Whitney Houston	0.984589006311	1.64473533073
10955	Correatown	0.985246772519	1.66145119673
10956	Wanda Jackson	0.97951666008	1.78805038371
10957	Olavi Uusivirta	0.995226963612	1.67800982717
10958	Peter & the Magician	0.986995919663	1.56549674342
10959	Marina Elali	0.989500953012	1.74690603907
10960	Teen Idols	0.994514141514	1.74350157449
10961	Harvest Rain	0.985870883573	2.16538189309
10962	July Skies	0.989571635456	2.01165178648
10963	Wakaba	0.98171567758	1.99135542068
10964	Svartsyn	0.998189043359	1.00150642776
10965	+44	0.991273969165	1.70570117914
10966	Al Stewart	0.987350531275	1.73683683204
10967	Aya RL	0.974076447959	2.05933624186
10968	Wanessa Camargo	0.98763402486	1.80596976102
10969	Simon and Garfunkel	0.982684368695	1.81951249963
10970	Tiësto feat. BT	0.994999252723	1.00037715267
10971	Star Mark Greatest Hits CD2	0.991443524291	1.86749132319
10972	Twitter @Diego_Everest	0.989909140496	1.92043195151
10973	Killa Kela	0.979847702162	1.84192227695
10974	Brutus	0.996817358989	1.40284309257
10975	Püdelsi	0.983767626514	1.7758990939
10976	Negativ	0.985977125844	1.83161661778
10977	North	0.987601528321	1.82580635456
10978	The Other Half	0.989409515923	1.00000299918
10979	Ray LaMontagne and the Pariah Dogs	0.989604742573	1.74683941959
10980	Roses Are Red	0.977540917645	1.76828598114
10981	Billie	0.984879435726	1.98268394387
10982	Hullabahoos	0.977214359031	1.4650589076
10983	J Rice	0.986009332282	1.7919336202
10984	Numbernin6	0.993875965182	1.49962949978
10985	Halifax	0.987437933688	1.4946327135
10986	Auto-Auto	0.992187991109	1.96207261596
10987	LOLLIPOP	0.972156925234	2.02826351214
10988	Night Verses	0.994938600125	1.68446345777
10989	Nick Cannon	0.980700204465	1.70572280279
10990	The Accidental	0.977387252685	1.80142911559
10991	Johannes Ockeghem	0.986250791412	1.72129175569
10992	We Are Wolves	0.978622100992	1.75926251554
10993	Attaque 77	0.985247077512	1.77963794622
10994	Catharsis	0.989389670919	1.81807054773
10995	Samhain	0.985695865345	1.90849872089
10996	Prezident	0.988563928725	1.95375367602
10997	Factor	0.995134087736	1.6459508181
10998	Kali x Paluch	0.968973942722	2.24099192734
10999	Richard Strauss	0.983744246412	1.82167396195
11000	伊藤真澄	0.980943711391	1.94671844267
11001	Holly Miranda	0.989149832054	1.81642498634
11002	Buddy Holly & The Crickets	0.960645973997	2.19467192612
11003	JJ Demon	0.987119531379	1.82605321185
11004	Neneh Cherry & The Thing	0.998489893889	1.00691141373
11005	Dexter Freebish	0.97855965747	1.81051404778
11006	Jon Anderson	0.988116978002	1.87856626024
11007	BrunuhVille	0.993224570808	2.16646252078
11008	DARVIN feat Danilo (forfun)	0.992081491901	1.00001539267
11009	Cast of Shake It Up: Break It Down	0.977863512165	1.79572650504
11010	IVVVO	0.983144687952	2.11792153386
11011	Johnny Paycheck	0.967464290095	2.01816626839
11012	big japan	0.974294327136	2.06795082927
11013	The Audreys	0.969447131773	1.88092068709
11014	Planet Hemp	0.994288065653	1.7354004994
11015	Neil Hannon	0.975155827206	1.75654002707
11016	Grand Magus	0.992946183433	1.78751572547
11017	Houston, we've got problems!	0.993484066918	1.76533292452
11018	Kieran Hebden and Steve Reid	0.991404730672	1.73246252216
11019	Dynamix II	0.981996234638	2.00157358788
11020	Nebula	0.984097770069	1.78538536905
11021	Technasia	0.977513595154	2.00582022796
11022	Naevus	0.997772737596	1.00474347745
11023	George Gershwin	0.983269241725	1.77225924833
11024	Goya	0.990876917913	1.8307034684
11025	Nowator	0.983837497293	1.75253612989
11026	Valleys	0.990073513577	1.94284697239
11027	Habakuk	0.991883226301	1.67154299509
11028	Inna feat. Flo Rida	0.973686196175	1.88706490391
11029	Chef'Special	0.989248294473	1.75032074358
11030	新居昭乃	0.992777615366	1.77584645205
11031	A Winged Victory For The Sullen	0.994728843051	1.61735525497
11032	Belle Epoque	0.98663230695	1.74830372709
11033	Amanda Woodward	0.991968806446	1.898851896
11034	Sam and the Womp	0.982753521973	1.61701959269
11035	Jorn	0.995702441533	1.62814068608
11036	Daïtro	0.992382264686	1.86494872367
11037	Throne of Katarsis	0.991279066602	1.81422044313
11038	Heather Morris	0.983567311645	1.68257923602
11039	Bezerra da Silva	0.99373188446	1.74836319513
11040	Bebeto	0.981193052132	1.83181563399
11041	Soul Position	0.987220392642	1.76635593085
11042	Relax	0.972277539438	1.73576244794
11043	Franz Ferdinand & Jane Birkin	0.989682945613	1.00006326743
11044	16 Bit Lolitas	0.994014832276	1.61233555518
11045	Eminem feat. Kobe	0.979463595721	1.73711151548
11046	Bears	0.979855473924	1.97928811162
11047	Grzegorz Ciechowski	0.992324180829	1.75419410911
11048	The Last Dance	0.981975850503	2.14229289122
11049	AbradAb	0.991476995704	1.83947422739
11050	The Sound	0.991484008071	1.78679810625
11051	Hector Berlioz	0.987870003548	1.79992061091
11052	YelworC	0.983246477705	2.039416023
11053	Storm and Stress	0.998494306307	1.07108744916
11054	Rachel	0.984973654648	1.68463873659
11055	tyDi feat. Tania Zygar	0.988222802538	1.66097736637
11056	Friedrich Gulda	0.967640286539	2.17250601526
11057	Anomie	0.994972322322	1.687139283
11058	Beija-Flor	0.990799541464	1.89706244977
11059	Braille	0.985101616806	1.91013109689
11060	Cinq G	0.985204703367	1.71162784771
11061	B.E.T.H	0.98799178251	1.98904410821
11062	Brasstronaut	0.991457276159	1.88304528926
11063	Sandy Denny	0.987147402355	1.82885480861
11064	Paris Wells	0.963496791692	2.48593706244
11065	The Cox Family	0.992179417618	1.00026757229
11066	Handsome Poets	0.982030564791	1.75145335813
11067	CROSS GENE	0.989489056546	1.66803962073
11068	Bryan El	0.9788187141	1.88589638388
11069	Ti	0.979951341426	2.10320848497
11070	Labyrint	0.98019326983	2.08025757115
11071	Blog 27	0.983896623809	1.79637563755
11072	Toples	0.980332854938	2.04434680259
11073	Minus 8	0.979369291189	1.84046452354
11074	Lifesavas	0.979952132507	2.07897784129
11075	Alvin and The Chipmunks	0.982367761645	1.72257515989
11076	Ester Dean	0.981599320003	1.78042534166
11077	Ritualz	0.99123219369	1.72823052615
11078	Massacration	0.993555009392	1.70720102109
11079	Rasco	0.983387003847	1.99581024519
11080	Aki	0.983989446207	1.70020140068
11081	Ascetoholix	0.981865404197	1.92000530463
11082	Adanowsky	0.988277863085	1.78765897591
11083	Georgina	0.992179479725	1.81590746649
11084	Partia	0.981947419	2.09771947143
11085	Edith Piaf	0.989505471762	1.7000803689
11086	Komety	0.989714436131	1.74353979004
11087	Three Drives	0.980609488209	1.58589779796
11088	Jeb Loy Nichols	0.957104545733	2.48612405969
11089	Sargeist	0.99380472005	1.90330098447
11090	Adele	0.996378333197	1.69018330304
11091	RAM RIDER	0.986100321741	1.79400289461
11092	Miloš Karadaglić	0.990416257683	1.82646443237
11093	Pat Benatar	0.982365249235	1.77874046719
11094	Drake x Cookin Soul x Don Cannon	0.97493978253	2.3755009653
11095	Within Temptation	0.996527534533	1.67829861748
11096	Vibesquad	0.977756573084	2.04694061925
11097	JillandKate	0.998179738419	1.51695822159
11098	Orange Tulip Conspiracy	0.993704261396	1.64635381316
11099	Virginia	0.986408951341	1.87969913878
11100	Rouge	0.99232972391	1.82020893718
11101	Maroon 5 feat. Christina Aguilera	0.980977015398	1.76148800913
11102	The Leaves	0.967695029821	2.0393886752
11103	Aranis	0.99149422733	2.03491409319
11104	Hey	0.997838379227	1.68684256738
11105	The Litter	0.970283600593	2.0180875641
11106	Keren DeBerg	0.992551277332	1.00017365956
11107	新裤子	0.977169537413	2.16848429978
11108	Vista Chino	0.993853061619	1.74453138878
11109	Circle II Circle	0.993614796201	1.72760942868
11110	Moraes Moreira	0.975825369963	1.98639546382
11111	Thiago Corrêa	0.98736316974	2.18102485883
11112	Vince Watson	0.995334737919	1.8429863282
11113	Kenny Larkin	0.98023788	2.08930499337
11114	-deTach-	0.98377435595	2.08622047282
11115	Max Raabe & Palast Orchester	0.974988715476	2.10139165983
11116	Heljareyga	0.987893478944	1.88821480457
11117	Rebel Meets Rebel	0.987699739197	1.83101579628
11118	Ghostface	0.994181574328	1.87861736176
11119	Terranova	0.982612336409	1.88623769886
11120	Howie B	0.981935362951	1.81292912764
11121	Ciara ft. Nicki Minaj	0.978807418338	1.86183399663
11122	Daniel Tosh	0.989469429063	1.76206432621
11123	Neosignal	0.987784458707	2.2103029578
11124	Roberta Flack & Donny Hathaway	0.981869472025	1.86201777695
11125	Juliana Silveira	0.982708944358	1.9393042334
11126	Poets of the Fall	0.99526793189	1.76346652768
11127	T.Rex	0.980447289456	2.06451314921
11128	Vinterriket	0.996011233976	1.81328668313
11129	Bernard Lavilliers	0.98334984549	2.21545252866
11130	Sweet Honey In The Rock	0.984780682345	1.75965980185
11131	Art Garfunkel	0.978980385522	1.76631403974
11132	Drexciya	0.994086330482	1.7674271499
11133	Robin Williams	0.975268658163	1.72806242833
11134	George Carlin	0.991414112348	1.88234885032
11135	Infernal War	0.993295691313	1.83084472515
11136	Rohff	0.993424940828	1.79806076618
11137	Brisa Roché	0.979766606881	1.99757340154
11138	Holy Ghost!	0.990580009107	1.75277303313
11139	The Queenstons	0.990500426159	1.77236631033
11140	Marshall Jefferson	0.979817050162	1.73254588994
11141	Lorne Balfe	0.99143361962	1.80963399913
11142	Surgeon	0.992880169039	1.62041982187
11143	Edsilia Rombley	0.98018639207	1.99981831814
11144	Alive	0.973786806513	1.97674436343
11145	Hillsong Chapel	0.994879811286	1.63138153574
11146	Celso Blues Boy	0.991331866192	1.79365133202
11147	Do	0.980286880092	1.88701183499
11148	Bloodthorn	0.979612880204	2.38641902891
11149	Command Strange	0.994945071845	1.00009781309
11150	Ellie Goulding & Madeon	0.981740060421	1.70351818729
11151	Was (Not Was)	0.980859961895	1.8028910693
11152	Heavy Heavy Low Low	0.986248652908	1.87401499733
11153	Anaïs Mitchell & Jefferson Hamer	0.998895251569	1.00725573501
11154	Rinôçérôse	0.978710133317	1.97049814539
11155	Henrique & Diego	0.986810681595	1.73028038831
11156	Hans Zimmer & James Newton Howard	0.995926473187	1.67099071798
11157	M-1	0.980843468632	1.85293710831
11158	Carmen	0.971243587993	1.95596984028
11159	Leviathan	0.993356483685	1.88950187279
11160	Making April	0.994001958957	1.58521163651
11161	Carolina Wallin Pérez	0.985147273153	1.80565805523
11162	Lurker Of Chalice	0.996404668288	1.67237880777
11163	Charlie Brown Júnior	0.986507538483	1.68473209533
11164	Cave	0.995607385076	1.56923163956
11165	Brainpower	0.985961584886	1.83481720078
11166	WC	0.992621334673	1.78834226948
11167	Sunlounger feat. Zara Taylor	0.971264567059	1.88471565686
11168	Captain & Tennille	0.975359393778	1.5721918122
11169	Jimi Hendrix Experience	0.979949264666	1.9042654567
11170	Orange Caramel	0.993484839787	1.77178698913
11171	Proyecto Oniric	0.994423241635	1.79776308647
11172	Michael Paynter	0.981607419698	1.79207067194
11173	The Dream Syndicate	0.992144970252	1.67029225531
11174	UnBroken	0.983515999532	1.89583764893
11175	Eternity	0.979658185233	1.98875022259
11176	Lissy Trullie	0.986330602744	1.65849373341
11177	Tigarah	0.985435199471	1.77657469717
11178	Cardiacs	0.997331333338	1.67138522686
11179	Alexander Kowalski	0.986047999616	1.88628078648
11180	Chevy Chase, Eric Olsen & Tom Wolfe	0.990914230358	1.00001237703
11181	Masterplan	0.989235965934	1.95418388811
11182	Eric Olsen, Tom Wolfe & Jacques Slade	0.990472575012	1.00000811568
11183	Adagio	0.990763282854	1.72284902928
11184	川嶋あい	0.987766773523	1.88260292108
11185	Breaks Co-Op	0.979231356284	1.91134605559
11186	Gescom	0.989388525377	1.73858378406
11187	Serena Autieri	0.967963699838	2.10010967432
11188	Prodigy & Alchemist	0.996533858832	1.63830792649
11189	Twilightning	0.980764000865	2.07815276501
11190	Aquarius Heaven	0.994806267138	1.50620977646
11191	Allison Iraheta	0.992229554373	1.71019657084
11192	Horslips	0.982174342337	1.77070941775
11193	Adam Agin	0.98141327568	1.81458802591
11194	Pete Rock & Smif-N-Wessun	0.99578171156	1.69560104509
11195	Zombi	0.998222963306	1.01178434965
11196	Figurine	0.979770326136	1.93712320039
11197	Michelle Trachtenberg	0.966226527859	2.12634296363
11198	Ewert and the Two Dragons	0.989519431602	1.81255894829
11199	Charalambides	0.994460676501	1.7487876634
11200	Iron Butterfly	0.98853054102	1.69209291011
11201	Robi Draco Rosa	0.987918798368	1.72054568808
11202	Debauchery	0.990881946721	1.81516441229
11203	Henry Purcell	0.978906754162	1.75331012904
11204	Material	0.983803413708	1.84027739789
11205	One Eskimo	0.994018324008	1.65683420766
11206	Nancy Wilson	0.975497648715	1.84915696204
11207	Nits	0.974923022736	1.89882818862
11208	Rakaa	0.993775255266	1.79333345102
11209	The Red Krayola	0.989895946978	1.8214506792
11210	Sailor	0.972912667406	1.75475994222
11211	Ben Harper And The Blind Boys Of Alabama	0.983304542576	1.800545715
11212	Sunken Foal	0.997550220801	1.00008852795
11213	Alan Parsons	0.99265408397	1.69047163255
11214	Hird	0.985923105941	1.90969250441
11215	NSYNC	0.990444486793	1.43712403327
11216	John Hiatt	0.979753334117	1.75018252213
11217	Maritime	0.985698751742	1.93900688678
11218	Samantha James	0.984495177602	1.97299583632
11219	Division of Laura Lee	0.980923958921	1.73410986966
11220	Maximum Balloon	0.991311393192	1.6601148074
11221	Rob Rock	0.982067567681	1.71937136049
11222	M&d	0.968240763043	2.11366603759
11223	Eliana	0.991996832957	1.70112710493
11224	柴田淳	0.994398213615	1.6614227566
11225	Lisa Gerrard & Pieter Bourke	0.983972701226	1.9776837386
11226	Larry Coryell	0.981371221487	1.92581877592
11227	Samuele Bersani	0.986860595989	1.81511402316
11228	The Jesus Lizard	0.988268837551	1.89361156403
11229	Castello Branco	0.994395493075	1.99226494883
11230	Sunblock	0.981295983998	1.66233950901
11231	Lisa Gerrard & Patrick Cassidy	0.986992408079	1.85486191587
11232	Trilogia	0.983899378013	1.81119861888
11233	Rähinä Records	0.982930777733	1.76513069383
11234	Belle & Sebastian	0.986070835927	1.91056224795
11235	Agnes Monica	0.987231163178	1.85359957727
11236	Secos & Molhados	0.994107291218	1.68284383843
11237	Arafel	0.996837819426	1.42585784471
11238	My Latest Novel	0.989407778916	1.85415964684
11239	La Düsseldorf	0.990756311118	1.65203757436
11240	Darin	0.993293863784	1.79945597597
11241	The Soft Boys	0.99450677068	1.56773809745
11242	Alternative TV	0.97918401352	1.86834258273
11243	Vanessa Marquez	0.993886916959	1.00017720143
11244	Dustin Kensrue	0.989899754464	1.88357580244
11245	Sandy & Júnior	0.982166910656	2.27910092032
11246	Fancy	0.984873191281	1.75941160561
11247	Ignite	0.99058050842	1.73284839121
11248	Vika Jigulina	0.956555495735	2.48864501368
11249	Slinkee Minx	0.9794835167	1.87817468867
11250	Heavy Monster	0.985852738937	1.75995515154
11251	Marc Almond	0.99222727935	1.72168672715
11252	The Tiger Lillies	0.980709542358	2.03769557676
11253	Lonnie Liston Smith	0.979419731048	1.89661571065
11254	Sir Dandy Harrington	0.995649525235	1.00032237268
11255	Kristian Leontiou	0.986712529401	1.9738425631
11256	JC Chasez	0.985111664953	1.82263048409
11257	Eminem & Jay-Z	0.984583062686	1.60501895981
11258	UKF Dubstep 2011	0.994608074677	1.81969564618
11259	BUCK-TICK	0.994564612436	1.8759164383
11260	Mercenary	0.993893236581	1.76590514373
11261	Dub Trio	0.985506626331	2.04581974644
11262	Blu Cantrell	0.97500882219	1.81916115898
11263	Sonny With a Chance	0.996120717037	1.0003599645
11264	Jimmy Soul	0.973859881665	1.79781938018
11265	Roosbeef	0.987022055993	1.82190884654
11266	Beth Gibbons	0.989771772126	1.81969531522
11267	Sukkerchok	0.973627307017	2.12836312892
11268	Expensive Soul	0.985224223205	1.83319898318
11269	Eyeless In Gaza	0.989893604645	1.80105432764
11270	DJ Fresh & Diplo	0.978957660958	1.70989078205
11271	The Boys Next Door	0.988710221964	1.75275642942
11272	Jarboe	0.99419047553	1.75424671638
11273	Sophie-Tith	0.982135771148	1.83871287241
11274	Etnica	0.983895483938	1.81947846154
11275	Michael Jackson & Justin Timberlake	0.983127408449	1.74442028304
11276	Harvestman	0.994403212278	1.76170323482
11277	Rikki	0.986830475687	1.72208908815
11278	Locanda delle Fate	0.984524453714	2.17603808701
11279	Mimicking Birds	0.991900385967	1.86212092373
11280	Rawthang	0.987233533141	1.79172023755
11281	Cinephile	0.990158428313	1.92389422299
11282	Subkulture feat. Klayton of Celldweller	0.979992539939	1.48424882308
11283	Rock Mafia	0.981583367352	1.82184638834
11284	Antic Clay	0.989595517855	2.01613993109
11285	Gil Scott-Heron	0.993073605517	1.7071542425
11286	Vandalism	0.976141974029	1.8143005466
11287	Dionysus	0.97814120408	2.05759914659
11288	Dudley Perkins	0.986031034359	1.85509683046
11289	Field Mob	0.977796018883	1.82244660388
11290	Twenty 4 Seven	0.971010986013	1.87765649581
11291	Au Pairs	0.983398289992	1.88461737509
11292	Malaria!	0.987372618825	1.80236113622
11293	Liliput	0.978191759831	2.06746476772
11294	Theatre of Hate	0.975163037335	2.1174174787
11295	The Passions	0.974054871375	1.90171046934
11296	Świetliki i Linda	0.994223392228	1.77339635327
11297	Dub Buk	0.992646164899	1.88200023819
11298	Dorena	0.989455555648	1.69663930476
11299	Theoretical Girls	0.989266194573	1.89223070828
11300	Flux of Pink Indians	0.985793960831	1.94848021301
11301	Opposition	0.992750046312	1.63862985184
11302	Lowlife	0.990605579338	1.77321800853
11303	The Snake Corps	0.982023462024	2.17156175218
11304	DJ Drama & Lil Wayne	0.985319077036	1.90246618021
11305	The Essence	0.997176974838	1.79033919336
11306	Cecil Otter	0.987904167723	1.81070978095
11307	Cindytalk	0.98542572454	1.96979652764
11308	Planet Perfecto	0.973479465999	1.86640279167
11309	The Jerky Boys	0.963313469514	1.96355641528
11310	Savage Circus	0.989395638559	1.89282185038
11311	Studio Apartment	0.988908505225	1.72873339288
11312	Grave	0.992528065793	1.85221754845
11313	Grade	0.990243777933	1.64706052838
11314	John Barry	0.97961584029	1.90449474289
11315	Flake Music	0.994739833541	1.62854440957
11316	Jessie J feat. Big Sean & Dizzee Rascal	0.982011974509	1.66350495254
11317	Alonzo	0.982390567746	1.72757877784
11318	Sunset Rubdown	0.995197113134	1.69748694084
11319	The Drones	0.994810957883	1.65745361467
11320	Peter Jarvis and His Drum Corps	0.978108159225	1.43711483441
11321	Rebecca St. James	0.987103588924	1.72774202578
11322	Ricki-Lee	0.987841026976	1.6801888554
11323	Maya Sar	0.98100330601	1.78269026105
11324	Milla Jovovich	0.989819304576	1.93737588241
11325	Downside School, Purley, Choir Of	0.982567111554	2.00129317915
11326	Alexandra Rubner	0.975769095645	1.57927836496
11327	Grace Potter	0.975020074373	1.81798535579
11328	Dame	0.977184643092	2.15299537432
11329	Horytnica	0.995403204634	1.7409932341
11330	Da Weasel	0.987205258305	1.63038290871
11331	happysad	0.998069264725	1.6499462804
11332	Optimus Rhyme	0.988282515604	1.90887322718
11333	John Parish	0.991468531101	1.90852870742
11334	Woodlock	0.754851618102	1.00037718752
11335	Mat Kearney	0.990103171025	1.81921341548
11336	Janus	0.991044884476	1.88780176851
11337	Jay Rock	0.993128788975	1.6760863012
11338	Halou	0.991252153273	1.76775565254
11339	Chrome Hoof	0.982318812452	1.94968520526
11340	Love Is Colder Than Death	0.983901164073	1.86412700464
11341	Through the Eyes of the Dead	0.984973751748	1.86810116657
11342	Asian Zen Spa Music Meditation	0.989315151567	1.87106180349
11343	Mercyful Fate	0.992836359017	1.82201927907
11344	Hidrogenesse	0.987026371384	1.76400404089
11345	Franky	0.984687756623	1.76158510879
11346	Farewell Milwaukee	0.975584529913	2.02481174183
11347	Fergie	0.991526731831	1.70325253014
11348	Los Amigos Invisibles	0.990443888499	1.81434515547
11349	I Am the Avalanche	0.991132925595	1.67094982366
11350	Basta	0.986776341134	2.13460814457
11351	Grabaż i Strachy Na Lachy	0.990274130282	1.77964198414
11352	Christian Cosmos	0.994670144389	1.72849148591
11353	Saviours	0.98929401058	1.75042774322
11354	Danielson	0.9818057932	1.92508116923
11355	Giovanni Battista Pergolesi	0.980053476434	2.10556552709
11356	Fadl Shaker	0.979195426476	2.13486163188
11357	Tina Karol	0.978492799319	1.74522853444
11358	Josh Martinez	0.991704895764	1.82430449603
11359	Christina Metaxa	0.969104715181	1.97162043663
11360	Kruder & Dorfmeister	0.989398684462	1.75561380973
11361	9 Lazy 9	0.987877555445	1.81629928976
11362	Black Van	0.980972055488	1.93060736591
11363	Savatage	0.993439853999	1.74321087001
11364	Midnight Star	0.976756212806	1.89405243142
11365	DVDA	0.977248797108	1.85006150483
11366	Arena	0.985968224493	1.86278317436
11367	Corrupted	0.990973693847	1.81961387447
11368	The Cast of Cheers	0.987293474291	1.75698877846
11369	Nice & Smooth	0.976987421244	1.94269875142
11370	Non-Prophets	0.988381288086	1.77255246628
11371	Comando Suzie	0.979530863312	2.15120659355
11372	Lenin Was A Zombie	0.975051740127	2.42703225957
11373	Sleepy Brown	0.984857368447	1.82714470079
11374	Luxuria	0.987997955322	1.77922738405
11375	PVT	0.992558743526	1.72220877453
11376	Lars Winnerbäck	0.996203693355	1.75571933396
11377	Funny van Dannen	0.980281287962	2.17055745469
11378	Os Avassaladores	0.983744705388	1.72221630397
11379	Hymie's Basement	0.987266941739	1.71472218027
11380	Diana Ross & Marvin Gaye	0.972803920026	1.94721267525
11381	Shantel	0.98877650372	1.77907772415
11382	島みやえい子	0.990739878437	1.80455208495
11383	Blaze	0.989815450579	1.86891788731
11384	Gaelle	0.98802668728	1.77011390307
11385	Beans	0.976310228521	2.09520816187
11386	Undying	0.988925103376	1.85483324688
11387	God Dethroned	0.992658128272	1.83639088853
11388	DJ Signify	0.979817354005	2.03178622447
11389	Henry Mancini & His Orchestra and Chorus	0.976829392518	1.74495170562
11390	Backworld	0.97734759159	1.99578381962
11391	SEAMO	0.990898010667	1.64265883572
11392	Rehab	0.986662635173	1.78511103111
11393	Zoot Sims	0.968290464226	2.27261858509
11394	Nuttea	0.990952388418	1.79299718421
11395	Kaya Project	0.9915025638	1.80982048383
11396	Noonday Underground	0.964683444537	2.48896905196
11397	The Triffids	0.986408929142	1.96259847087
11398	Badmarsh & Shri	0.984695193413	2.032376674
11399	The Sushi Club	0.985555775454	1.92161421157
11400	Macaco	0.979103015526	1.7783815371
11401	Zuco 103	0.979860269351	1.78544506759
11402	Lantlôs	0.996127556584	1.66947888287
11403	Da Lata	0.979478865288	1.91764268833
11404	Dzihan & Kamien	0.984475779339	1.81696453281
11405	Blue Six	0.985478227113	1.93347236565
11406	Sunnery James & Ryan Marciano	0.994714895935	1.00001155137
11407	Günther	0.985857694952	1.74231323975
11408	Liquid Mind	0.974219104959	2.62435337484
11409	Funki Porcini	0.988822552946	1.79836854925
11410	Elf	0.988733894782	1.82561160561
11411	The Three Tenors	0.982447922157	1.82954980616
11412	Voodoo & Serano	0.988210744594	1.50326528303
11413	Kimmo Pohjonen	0.993260457455	1.97670875587
11414	Sambassadeur	0.985751197787	1.79459149863
11415	Colleen	0.992559610203	1.82453461107
11416	Wet	0.982208076897	1.76023141548
11417	Silvio Ecomo & Chuckie	0.98707152406	1.41048266695
11418	Elisabeth Leonskaja	0.985041196788	1.89813610286
11419	The Jacksons	0.991802736498	1.74911501002
11420	Alphawezen	0.984400414648	1.8994476564
11421	Saint Seiya	0.981487369222	2.05540256549
11422	Breakestra	0.978039215882	1.86224222589
11423	The Disco Boys	0.977620053749	1.75985624839
11424	Machines of Loving Grace	0.96857273479	2.04846046607
11425	(həd) p.e.	0.988743662898	1.95150086912
11426	Coppelius	0.981773092387	1.73478083196
11427	Bachelors of Science	0.986323694297	1.87729522971
11428	7 H.Target	0.995761762942	1.67915445313
11429	KRec	0.992629054747	1.81390180475
11430	Causa Sui	0.991504732473	1.79766187525
11431	Five	0.989316566139	1.74459345749
11432	Floorpunch	0.974745187338	2.0695687024
11433	Boom Bap Project	0.97032648101	2.27769585555
11434	GAK	0.997154975523	1.00026334295
11435	Frozen Plasma	0.987104119461	1.83538846332
11436	Bizarre	0.983650473989	1.84617282853
11437	Julie Roberts	0.979575705338	1.81920531361
