    age country
1115	23	PL
1116	23	US
1117	18	ES
1118	26	PL
1119	26	BE
1120	22	NO
1121	25	DE
1122	22	RU
1123	23	PL
1124	19	PL
1125	22	FR
1126	0	US
1127	0	UK
1128	27	US
1129	25	US
1130	0	US
1131	24	UK
1132	20	BG
1133	26	US
1134	21	US
1135	22	DE
1136	25	HR
1137	20	PL
1138	0	US
1139	23	DE
1140	0	CZ
1141	21	CL
1142	23	MX
1143	23	DE
1144	27	CN
1145	38	US
1146	20	AU
1147	22	PL
1148	0	US
1149	25	US
1150	23	LT
1151	22	ES
1152	27	US
1153	29	PL
1154	21	FI
1155	27	RU
1156	30	BR
1157	25	PL
1158	0	US
1159	21	BR
1160	0	US
1161	25	US
1162	25	PL
1163	20	NL
1164	20	BR
1165	23	BR
1166	18	BE
1167	23	MX
1168	27	DE
1169	21	BR
1170	21	HU
1171	0	BR
1172	22	PL
1173	30	UK
1174	21	NL
1175	21	US
1176	25	US
1177	39	JP
1178	27	BG
1179	24	PL
1180	22	BR
1181	26	CZ
1182	30	RU
1183	26	CL
1184	27	RU
1185	0	US
1186	24	NO
1187	0	DE
1188	26	CA
1189	20	US
1190	25	IN
1191	31	CA
1192	26	UK
1193	22	PL
1194	0	PT
1195	21	SE
1196	21	NL
1197	48	CL
1198	35	FR
1199	27	BR
1200	31	BR
1201	31	ES
1202	0	UK
1203	0	PL
1204	25	AR
1205	24	LT
1206	0	PL
1207	21	RU
1208	27	PH
1209	29	SY
1210	114	NL
1211	0	MX
1212	0	US
1213	0	BR
1214	22	PL
1215	0	BR
1216	21	DE
1217	21	US
1218	25	NL
1219	23	PL
1220	19	RU
1221	23	BR
1222	22	LT
1223	21	DE
1224	30	DE
1225	20	DE
1226	28	UK
1227	26	BR
1228	28	PL
1229	23	UK
1230	22	UK
1231	25	RU
1232	20	PL
1233	28	BR
1234	22	US
1235	34	US
1236	27	BR
1237	22	US
1238	25	UK
1239	21	TR
1240	21	DE
1241	21	SE
1242	20	BR
1243	25	TR
1244	30	BR
1245	25	BR
1246	34	FR
1247	23	NL
1248	33	BR
1249	22	RU
1250	12	RU
1251	55	PL
1252	21	PL
1253	19	BR
1254	27	BR
1255	22	RO
1256	47	CA
1257	25	BR
1258	21	BR
1259	23	US
1260	22	IT
1261	24	US
1262	3	PL
1263	0	UK
1264	22	CL
1265	25	US
1266	0	US
1267	26	US
1268	21	CZ
1269	21	PL
1270	20	PL
1271	22	BR
1272	22	BR
1273	21	AU
1274	25	BR
1275	26	CL
1276	24	US
1277	48	DE
1278	0	US
1279	23	GI
1280	25	RU
1281	30	ID
1282	25	BR
1283	25	TR
1284	25	CL
1285	24	LT
1286	0	IT
1287	23	BR
1288	0	BR
1289	25	US
1290	0	RU
1291	0	DE
1292	25	FR
1293	0	JP
1294	20	UK
1295	22	PL
1296	31	VE
1297	21	CZ
1298	21	UK
1299	34	BR
1300	22	UK
1301	23	MX
1302	23	BR
1303	31	BR
1304	20	FI
1305	32	PH
1306	17	BR
1307	0	CH
1308	20	PL
1309	21	BR
1310	25	DE
1311	20	PL
1312	25	AQ
1313	23	CC
1314	30	BR
1315	32	BR
1316	23	SE
1317	25	BR
1318	24	DE
1319	23	US
1320	27	BR
1321	22	BG
1322	32	GT
1323	27	FR
1324	22	BR
1325	36	PE
1326	29	BR
1327	23	NE
1328	26	BR
1329	24	PL
1330	23	BR
1331	23	UK
1332	23	FR
1333	28	US
1334	26	PL
1335	26	BR
1336	21	PL
1337	22	HU
1338	21	PL
1339	22	US
1340	22	US
1341	0	CL
1342	22	IT
1343	48	VE
1344	20	BR
1345	20	PL
1346	34	RU
1347	24	PL
1348	21	FI
1349	20	FI
1350	24	PL
1351	0	UK
1352	21	BR
1353	29	BR
1354	26	DE
1355	25	US
1356	0	DE
1357	0	AT
1358	30	TR
1359	22	BR
1360	26	BR
1361	23	CL
1362	0	PL
1363	23	BG
1364	19	PL
1365	21	BR
1366	26	SE
1367	24	IT
1368	55	JP
1369	22	UK
1370	0	JP
1371	22	PL
1372	9	CG
1373	23	US
1374	54	AU
1375	20	DE
1376	0	RU
1377	34	FR
1378	23	NL
1379	21	CH
1380	20	PL
1381	22	PL
1382	22	BR
1383	18	NO
1384	0	BR
1385	22	CL
1386	24	MX
1387	20	DE
1388	18	SE
1389	23	BR
1390	20	FI
1391	24	BR
1392	28	US
1393	25	BR
1394	23	VI
1395	22	BY
1396	22	BR
1397	30	IT
1398	22	SA
1399	21	BR
1400	23	DE
1401	0	US
1402	27	CN
1403	36	IT
1404	29	MX
1405	0	US
1406	23	BR
1407	20	BR
1408	23	BR
1409	28	IT
1410	21	RU
1411	35	IT
1412	26	DE
1413	34	MX
1414	0	PL
1415	27	MX
1416	24	US
1417	5	UK
1418	26	TR
1419	0	ES
1420	22	FI
1421	20	IT
1422	22	TR
1423	28	RU
1424	22	PT
1425	35	ES
1426	24	BG
1427	30	DE
1428	24	VN
1429	21	MO
1430	22	BR
1431	25	BR
1432	21	HN
1433	0	BR
1434	30	HU
1435	23	BR
1436	24	MX
1437	20	IT
1438	0	JP
1439	28	MX
1440	0	UK
1441	45	ES
1442	24	PL
1443	21	UK
1444	23	FR
1445	23	PL
1446	32	FR
1447	32	FR
1448	21	MX
1449	21	BR
1450	0	NI
1451	24	BR
