Johnny Guarnieri's All Star Orchestra	7.928023321
Coleman Hawkins	8.74413058124
Les Brown And His Orchestra	7.30069262148
Teddy Wilson And His Orchestra	7.52855609855
Frank Big Boy Goodie Et Son Orchestre	8.85960218958
Artie Shaw And His Gramercy Five	7.88211349398
Benny Morton's All Stars	7.01064966748
Bill Harris Septet	7.13060095372
Flip Phillips Fliptet	7.03437781586
Charlie Ventura Sextet	7.79635191642
Bud Freeman And His Orchestra	7.19042687851
Billy Eckstine And His Orchestra	8.1074477678
John Kirby And His Orchestra	7.14602874498
Bunk Johnson And His New Orleans Band	8.97682716464
Sidney Bechet's Jazz Band	7.01920327971
Jay McShann And His Orchestra	8.04515619498
Dizzy Gillespie and His All Stars	8.05022151853
Teddy Wilson Quintet	7.12601707507
Charles Ventura Quartet	7.3168718065
Jazz At The Philharmonic	8.39689999856
Timme Rosenkrantz And His Barrelhouse Barons	7.16798444926
Don Byas All Stars	7.04767270562
Don Byas And His Quartet	7.93736510242
Al Casey And His Sextet	6.99473363932
Hot Lips Page And His Orchestra	7.40096420876
Illinois Jacquet And His All Stars	7.354848124
Barney Bigard Sextet	7.04767270562
Barney Bigard Quintet	7.12601707507
Joe Marsala Septet	7.12601707507
Helen Humes	8.02329421777
Kai Winding's New Jazz Group	7.59968760588
Kai's Krazy Cats	7.55001753333
Hot Lips Page	8.10929368097
Art Hodes Trio	7.29617340421
Yank Lawson's Jazz Band	7.21857954511
Eddie South	8.58384061084
Louis Jordan And His Tympany Five	7.12601707507
Lester Young	7.78195642282
Dizzy Gillespie And His Orchestra	8.25322744812
Dizzy Gillespie Sextet	7.4439253358
Freddy Johnson & His Orchestra	8.3612956453
Brad Gowans And His New York Nine	7.17554093182
Juan Tizol & His Orchestra	7.11881877977
Jelly Roll Morton	8.28800085367
The Original Zenith Brass Band	8.67538277375
Andy Kirk And His Orchestra	8.08351697243
Betty Thornton	7.04767270562
Billy Butterfield And His Orchestra	8.20687889047
Babe Mathews	6.89706610197
Teddy Wilson Octet	7.60819008099
J.C. Heard And His Orchestra	7.85607672246
Be Bop Boys	7.56966358123
The Charlie Parker Septet	7.48158892073
Artie Shaw	7.93735850056
Tempo Jazz Men	7.50690786021
Sextette From Hunger	7.20189846338
Paul Bascomb And His Orchestra	5.62321477139
Harry Carney's Big Eight	5.58246451608
Jimmy Jones' Big Eight	5.58246451608
Joe Thomas (4)	7.80195390895
Django Reinhardt	9.60165242793
Eclipse Alley Five	8.78066654214
The All Star Stompers	7.12601707507
Pete Daily's Chicagoans	7.21857954511
Rushton's California Ramblers	7.19042687851
Ivie Anderson And Her All Stars	7.92342158098
Lester Young And His Band	7.01064966748
Charlie Parker	8.83593849106
Oscar Aleman Trio	7.12601707507
Ella Fitzgerald	8.97748684971
Flip Phillips And His Hiptet	7.18034455208
Jam-Session N° 5	9.62183424595
Robert Mavounzy & Son Orchestre	8.51822961035
The Be-Bop Minstrels	8.85716870097
Jam Session N° 4	8.51822961035
Alix Combelle Et Le Jam-Session No. 1	8.50417758434
Jam Session N° 2	9.27907835508
Benny Carter & His Chocolate Dandies	6.9757906762
Teddy Wilson Sextet	6.96074867943
Ten Cats And A Mouse	8.0103148585
Woody Herman And His Woodchoppers	7.02159999225
Bobby Sherwood And His Orchestra	7.43537263098
Esquire All American Award Winners	7.43431824401
Cab Calloway And His Cab Jivers	7.12601707507
Dany Kane Et Son Orchestre	8.70098884259
The Charlie Parker All-Stars	7.43007518356
The Charlie Parker Quartet	7.45411380772
The Charlie Parker Quintet	7.45411380772
Billie Holiday	8.6271699035
The Charlie Shavers Quintet	7.08495697563
Arnett Cobb & His Orchestra	6.98380345282
Don Byas And His Orchestra	7.96159823963
Kenny Clarke And His 52nd Street Boys	7.46824401635
Serge And His Be Bop Buddies	8.07967579846
